start,end,type,night
1651144590.0,1651144610.0,motion,2022-04-28
1651145560.0,1651145580.0,motion,2022-04-28
1651146470.0,1651146650.0,motion,2022-04-28
1651148940.0,1651148960.0,motion,2022-04-28
1651149980.0,1651150270.0,motion,2022-04-28
1651154250.0,1651154540.0,motion,2022-04-28
1651154950.0,1651157450.0,motion,2022-04-28
1651157870.0,1651159180.0,motion,2022-04-28
1651159520.0,1651160970.0,motion,2022-04-28
1651161330.0,1651167680.0,motion,2022-04-28
1651168080.0,1651168440.0,motion,2022-04-28
1651024980.0,1651025170.0,wake,2022-04-27
1651025670.0,1651027630.0,wake,2022-04-27
1651029270.0,1651029280.0,wake,2022-04-27
1651030790.0,1651030870.0,wake,2022-04-27
1651031480.0,1651031790.0,wake,2022-04-27
1651032270.0,1651032720.0,wake,2022-04-27
1651034170.0,1651034200.0,wake,2022-04-27
1651034710.0,1651034730.0,wake,2022-04-27
1651035350.0,1651035430.0,wake,2022-04-27
1651037060.0,1651037120.0,wake,2022-04-27
1651040680.0,1651041090.0,wake,2022-04-27
1651041650.0,1651041920.0,wake,2022-04-27
1651049260.0,1651049300.0,wake,2022-04-27
1651060280.0,1651060300.0,wake,2022-04-27
1651073640.0,1651074170.0,wake,2022-04-27
1651076140.0,1651076390.0,wake,2022-04-27
1651076790.0,1651076890.0,wake,2022-04-27
1651077260.0,1651077280.0,wake,2022-04-27
1651078440.0,1651078560.0,wake,2022-04-27
1651079670.0,1651080410.0,wake,2022-04-27
1651024820.0,1651027980.0,motion,2022-04-27
1651028400.0,1651029690.0,motion,2022-04-27
1651030030.0,1651032730.0,motion,2022-04-27
1651033400.0,1651033420.0,motion,2022-04-27
1651034100.0,1651034980.0,motion,2022-04-27
1651035290.0,1651037630.0,motion,2022-04-27
1651038150.0,1651038700.0,motion,2022-04-27
1651040620.0,1651041100.0,motion,2022-04-27
1651041590.0,1651041900.0,motion,2022-04-27
1651044630.0,1651044650.0,motion,2022-04-27
1651047990.0,1651048010.0,motion,2022-04-27
1651049000.0,1651049290.0,motion,2022-04-27
1651049900.0,1651050080.0,motion,2022-04-27
1651050560.0,1651051010.0,motion,2022-04-27
1651052090.0,1651052310.0,motion,2022-04-27
1651052910.0,1651052950.0,motion,2022-04-27
1651054050.0,1651054060.0,motion,2022-04-27
1651054430.0,1651054460.0,motion,2022-04-27
1651056720.0,1651056740.0,motion,2022-04-27
1651057450.0,1651057470.0,motion,2022-04-27
1651060210.0,1651060300.0,motion,2022-04-27
1651064130.0,1651064150.0,motion,2022-04-27
1651064970.0,1651065010.0,motion,2022-04-27
1651066720.0,1651066730.0,motion,2022-04-27
1651068080.0,1651068100.0,motion,2022-04-27
1651073590.0,1651074390.0,motion,2022-04-27
1651074740.0,1651074940.0,motion,2022-04-27
1651075790.0,1651079240.0,motion,2022-04-27
1651079620.0,1651080400.0,motion,2022-04-27
1651199730.0,1651199790.0,wake,2022-04-29
1651203750.0,1651203830.0,wake,2022-04-29
1651236870.0,1651238270.0,wake,2022-04-29
1651241840.0,1651241860.0,wake,2022-04-29
1651198040.0,1651199980.0,motion,2022-04-29
1651201000.0,1651201040.0,motion,2022-04-29
1651201490.0,1651202220.0,motion,2022-04-29
1651203690.0,1651203980.0,motion,2022-04-29
1651204320.0,1651204490.0,motion,2022-04-29
1651205090.0,1651205270.0,motion,2022-04-29
1651206080.0,1651206140.0,motion,2022-04-29
1651208840.0,1651208870.0,motion,2022-04-29
1651215140.0,1651215160.0,motion,2022-04-29
1651216290.0,1651216300.0,motion,2022-04-29
1651218720.0,1651218730.0,motion,2022-04-29
1651222830.0,1651222840.0,motion,2022-04-29
1651224950.0,1651224970.0,motion,2022-04-29
1651225320.0,1651225340.0,motion,2022-04-29
1651228470.0,1651228730.0,motion,2022-04-29
1651230020.0,1651230050.0,motion,2022-04-29
1651232570.0,1651232590.0,motion,2022-04-29
1651233100.0,1651233120.0,motion,2022-04-29
1651233890.0,1651234190.0,motion,2022-04-29
1651236830.0,1651238400.0,motion,2022-04-29
1651239220.0,1651239270.0,motion,2022-04-29
1651241760.0,1651241860.0,motion,2022-04-29
1651243850.0,1651244100.0,motion,2022-04-29
1651244490.0,1651244500.0,motion,2022-04-29
1651111750.0,1651111770.0,wake,2022-04-28
1651112470.0,1651112660.0,wake,2022-04-28
1651112990.0,1651113160.0,wake,2022-04-28
1651115590.0,1651115720.0,wake,2022-04-28
1651117150.0,1651117320.0,wake,2022-04-28
1651155000.0,1651156370.0,wake,2022-04-28
1651156690.0,1651156700.0,wake,2022-04-28
1651159600.0,1651159900.0,wake,2022-04-28
1651160240.0,1651160280.0,wake,2022-04-28
1651160830.0,1651160850.0,wake,2022-04-28
1651162870.0,1651163260.0,wake,2022-04-28
1651165170.0,1651165210.0,wake,2022-04-28
1651166410.0,1651166880.0,wake,2022-04-28
1651168210.0,1651168390.0,wake,2022-04-28
1651111240.0,1651113610.0,motion,2022-04-28
1651114110.0,1651114130.0,motion,2022-04-28
1651115520.0,1651115720.0,motion,2022-04-28
1651116310.0,1651116510.0,motion,2022-04-28
1651117070.0,1651117920.0,motion,2022-04-28
1651118340.0,1651118660.0,motion,2022-04-28
1651120350.0,1651120400.0,motion,2022-04-28
1651120950.0,1651120960.0,motion,2022-04-28
1651121560.0,1651121600.0,motion,2022-04-28
1651122320.0,1651122390.0,motion,2022-04-28
1651126870.0,1651126890.0,motion,2022-04-28
1651129550.0,1651129560.0,motion,2022-04-28
1651130970.0,1651130980.0,motion,2022-04-28
1651133810.0,1651133830.0,motion,2022-04-28
1651134420.0,1651134430.0,motion,2022-04-28
1651138220.0,1651138500.0,motion,2022-04-28
1651140360.0,1651140380.0,motion,2022-04-28
1651145560.0,1651145580.0,motion,2022-04-28
1651146470.0,1651146640.0,motion,2022-04-28
1651148940.0,1651148960.0,motion,2022-04-28
1651149980.0,1651150270.0,motion,2022-04-28
1651154250.0,1651154540.0,motion,2022-04-28
1651154950.0,1651157110.0,motion,2022-04-28
1651157420.0,1651157440.0,motion,2022-04-28
1651157870.0,1651158320.0,motion,2022-04-28
1651158970.0,1651159180.0,motion,2022-04-28
1651159520.0,1651160960.0,motion,2022-04-28
1651161330.0,1651162160.0,motion,2022-04-28
1651162710.0,1651164090.0,motion,2022-04-28
1651164600.0,1651165810.0,motion,2022-04-28
1651166120.0,1651167680.0,motion,2022-04-28
1651168090.0,1651168440.0,motion,2022-04-28
1651025000.0,1651025160.0,wake,2022-04-27
1651025950.0,1651026330.0,wake,2022-04-27
1651026860.0,1651026870.0,wake,2022-04-27
1651027230.0,1651027240.0,wake,2022-04-27
1651027550.0,1651027610.0,wake,2022-04-27
1651030830.0,1651030860.0,wake,2022-04-27
1651031490.0,1651031730.0,wake,2022-04-27
1651032310.0,1651032340.0,wake,2022-04-27
1651035360.0,1651035390.0,wake,2022-04-27
1651040810.0,1651041040.0,wake,2022-04-27
1651041670.0,1651041900.0,wake,2022-04-27
1651073650.0,1651074140.0,wake,2022-04-27
1651076370.0,1651076380.0,wake,2022-04-27
1651076810.0,1651076870.0,wake,2022-04-27
1651078460.0,1651078540.0,wake,2022-04-27
1651079690.0,1651080380.0,wake,2022-04-27
1651024820.0,1651027580.0,motion,2022-04-27
1651027940.0,1651027960.0,motion,2022-04-27
1651028400.0,1651028430.0,motion,2022-04-27
1651028970.0,1651029460.0,motion,2022-04-27
1651030040.0,1651031100.0,motion,2022-04-27
1651031420.0,1651032660.0,motion,2022-04-27
1651034110.0,1651034960.0,motion,2022-04-27
1651035290.0,1651035430.0,motion,2022-04-27
1651035850.0,1651036390.0,motion,2022-04-27
1651036730.0,1651037630.0,motion,2022-04-27
1651038160.0,1651038700.0,motion,2022-04-27
1651040620.0,1651041100.0,motion,2022-04-27
1651041600.0,1651041890.0,motion,2022-04-27
1651047990.0,1651048010.0,motion,2022-04-27
1651049180.0,1651049280.0,motion,2022-04-27
1651049900.0,1651050080.0,motion,2022-04-27
1651050560.0,1651051000.0,motion,2022-04-27
1651052090.0,1651052110.0,motion,2022-04-27
1651052910.0,1651052950.0,motion,2022-04-27
1651054050.0,1651054060.0,motion,2022-04-27
1651054430.0,1651054460.0,motion,2022-04-27
1651060220.0,1651060300.0,motion,2022-04-27
1651064130.0,1651064150.0,motion,2022-04-27
1651064970.0,1651065000.0,motion,2022-04-27
1651066720.0,1651066730.0,motion,2022-04-27
1651073600.0,1651074380.0,motion,2022-04-27
1651074740.0,1651074940.0,motion,2022-04-27
1651075800.0,1651076380.0,motion,2022-04-27
1651076750.0,1651079210.0,motion,2022-04-27
1651079620.0,1651080400.0,motion,2022-04-27
1651236880.0,1651236950.0,wake,2022-04-29
1651237520.0,1651238250.0,wake,2022-04-29
1651241840.0,1651241850.0,wake,2022-04-29
1651198040.0,1651198410.0,motion,2022-04-29
1651198800.0,1651198810.0,motion,2022-04-29
1651199270.0,1651199970.0,motion,2022-04-29
1651201000.0,1651201040.0,motion,2022-04-29
1651201500.0,1651201780.0,motion,2022-04-29
1651202100.0,1651202210.0,motion,2022-04-29
1651203690.0,1651203970.0,motion,2022-04-29
1651204330.0,1651204340.0,motion,2022-04-29
1651206080.0,1651206140.0,motion,2022-04-29
1651208840.0,1651208870.0,motion,2022-04-29
1651216290.0,1651216300.0,motion,2022-04-29
1651218720.0,1651218730.0,motion,2022-04-29
1651222830.0,1651222840.0,motion,2022-04-29
1651228470.0,1651228730.0,motion,2022-04-29
1651230020.0,1651230050.0,motion,2022-04-29
1651232570.0,1651232590.0,motion,2022-04-29
1651233890.0,1651234190.0,motion,2022-04-29
1651236830.0,1651238400.0,motion,2022-04-29
1651239220.0,1651239270.0,motion,2022-04-29
1651241770.0,1651241860.0,motion,2022-04-29
1651243850.0,1651244100.0,motion,2022-04-29
1651244490.0,1651244500.0,motion,2022-04-29
1651112570.0,1651112600.0,wake,2022-04-28
1651117200.0,1651117300.0,wake,2022-04-28
1651155030.0,1651155280.0,wake,2022-04-28
1651155670.0,1651156040.0,wake,2022-04-28
1651159660.0,1651159890.0,wake,2022-04-28
1651160250.0,1651160260.0,wake,2022-04-28
1651162910.0,1651163170.0,wake,2022-04-28
1651165170.0,1651165200.0,wake,2022-04-28
1651166490.0,1651166870.0,wake,2022-04-28
1651168370.0,1651168380.0,wake,2022-04-28
1651111250.0,1651112600.0,motion,2022-04-28
1651112910.0,1651113600.0,motion,2022-04-28
1651114120.0,1651114130.0,motion,2022-04-28
1651115530.0,1651115680.0,motion,2022-04-28
1651116470.0,1651116510.0,motion,2022-04-28
1651117070.0,1651117740.0,motion,2022-04-28
1651118640.0,1651118660.0,motion,2022-04-28
1651120360.0,1651120390.0,motion,2022-04-28
1651121570.0,1651121590.0,motion,2022-04-28
1651122320.0,1651122390.0,motion,2022-04-28
1651126870.0,1651126890.0,motion,2022-04-28
1651129550.0,1651129560.0,motion,2022-04-28
1651130970.0,1651130980.0,motion,2022-04-28
1651134420.0,1651134430.0,motion,2022-04-28
1651140360.0,1651140380.0,motion,2022-04-28
1651146470.0,1651146640.0,motion,2022-04-28
1651149980.0,1651150270.0,motion,2022-04-28
1651154260.0,1651154540.0,motion,2022-04-28
1651154960.0,1651157110.0,motion,2022-04-28
1651157430.0,1651157440.0,motion,2022-04-28
1651157880.0,1651158020.0,motion,2022-04-28
1651158970.0,1651159000.0,motion,2022-04-28
1651159520.0,1651160950.0,motion,2022-04-28
1651161660.0,1651162160.0,motion,2022-04-28
1651162790.0,1651163260.0,motion,2022-04-28
1651163750.0,1651164090.0,motion,2022-04-28
1651164610.0,1651165200.0,motion,2022-04-28
1651165630.0,1651165810.0,motion,2022-04-28
1651166140.0,1651167660.0,motion,2022-04-28
1651168090.0,1651168440.0,motion,2022-04-28
1651025010.0,1651025080.0,wake,2022-04-27
1651025980.0,1651026000.0,wake,2022-04-27
1651031720.0,1651031730.0,wake,2022-04-27
1651032310.0,1651032320.0,wake,2022-04-27
1651040890.0,1651040970.0,wake,2022-04-27
1651041730.0,1651041790.0,wake,2022-04-27
1651078470.0,1651078530.0,wake,2022-04-27
1651079700.0,1651080310.0,wake,2022-04-27
1651024820.0,1651025330.0,motion,2022-04-27
1651025670.0,1651027570.0,motion,2022-04-27
1651027950.0,1651027960.0,motion,2022-04-27
1651028400.0,1651028420.0,motion,2022-04-27
1651029200.0,1651029460.0,motion,2022-04-27
1651030040.0,1651030050.0,motion,2022-04-27
1651030560.0,1651031100.0,motion,2022-04-27
1651031440.0,1651031740.0,motion,2022-04-27
1651032220.0,1651032660.0,motion,2022-04-27
1651034120.0,1651034730.0,motion,2022-04-27
1651035290.0,1651035390.0,motion,2022-04-27
1651036140.0,1651036150.0,motion,2022-04-27
1651036980.0,1651037500.0,motion,2022-04-27
1651038410.0,1651038690.0,motion,2022-04-27
1651040620.0,1651041090.0,motion,2022-04-27
1651041600.0,1651041890.0,motion,2022-04-27
1651049180.0,1651049280.0,motion,2022-04-27
1651050070.0,1651050080.0,motion,2022-04-27
1651050560.0,1651051000.0,motion,2022-04-27
1651052090.0,1651052110.0,motion,2022-04-27
1651052920.0,1651052940.0,motion,2022-04-27
1651054430.0,1651054460.0,motion,2022-04-27
1651060270.0,1651060300.0,motion,2022-04-27
1651064970.0,1651065000.0,motion,2022-04-27
1651066720.0,1651066730.0,motion,2022-04-27
1651073600.0,1651074380.0,motion,2022-04-27
1651075800.0,1651076380.0,motion,2022-04-27
1651076760.0,1651077810.0,motion,2022-04-27
1651078130.0,1651078940.0,motion,2022-04-27
1651079620.0,1651080380.0,motion,2022-04-27
1651237980.0,1651237990.0,wake,2022-04-29
1651198380.0,1651198400.0,motion,2022-04-29
1651199270.0,1651199280.0,motion,2022-04-29
1651199700.0,1651199960.0,motion,2022-04-29
1651201010.0,1651201030.0,motion,2022-04-29
1651201680.0,1651201780.0,motion,2022-04-29
1651202100.0,1651202210.0,motion,2022-04-29
1651203730.0,1651203780.0,motion,2022-04-29
1651206090.0,1651206130.0,motion,2022-04-29
1651208850.0,1651208870.0,motion,2022-04-29
1651228700.0,1651228730.0,motion,2022-04-29
1651233890.0,1651233920.0,motion,2022-04-29
1651236830.0,1651238400.0,motion,2022-04-29
1651239250.0,1651239260.0,motion,2022-04-29
1651241810.0,1651241850.0,motion,2022-04-29
1651243850.0,1651244100.0,motion,2022-04-29
1651155830.0,1651156030.0,wake,2022-04-28
1651159740.0,1651159750.0,wake,2022-04-28
1651162910.0,1651163110.0,wake,2022-04-28
1651111270.0,1651111940.0,motion,2022-04-28
1651112420.0,1651112600.0,motion,2022-04-28
1651112920.0,1651113600.0,motion,2022-04-28
1651115540.0,1651115680.0,motion,2022-04-28
1651116490.0,1651116510.0,motion,2022-04-28
1651117080.0,1651117510.0,motion,2022-04-28
1651118640.0,1651118660.0,motion,2022-04-28
1651120360.0,1651120390.0,motion,2022-04-28
1651121570.0,1651121590.0,motion,2022-04-28
1651126880.0,1651126890.0,motion,2022-04-28
1651129550.0,1651129560.0,motion,2022-04-28
1651134420.0,1651134430.0,motion,2022-04-28
1651140360.0,1651140380.0,motion,2022-04-28
1651146630.0,1651146640.0,motion,2022-04-28
1651149990.0,1651150000.0,motion,2022-04-28
1651154260.0,1651154540.0,motion,2022-04-28
1651154960.0,1651156310.0,motion,2022-04-28
1651156640.0,1651156910.0,motion,2022-04-28
1651158970.0,1651159000.0,motion,2022-04-28
1651159520.0,1651160950.0,motion,2022-04-28
1651161660.0,1651162150.0,motion,2022-04-28
1651162840.0,1651163260.0,motion,2022-04-28
1651163750.0,1651163780.0,motion,2022-04-28
1651164610.0,1651164800.0,motion,2022-04-28
1651165110.0,1651165190.0,motion,2022-04-28
1651165790.0,1651165800.0,motion,2022-04-28
1651166140.0,1651167660.0,motion,2022-04-28
1651168140.0,1651168440.0,motion,2022-04-28
1651078480.0,1651078510.0,wake,2022-04-27
1651079700.0,1651079880.0,wake,2022-04-27
1651024820.0,1651025320.0,motion,2022-04-27
1651025670.0,1651027570.0,motion,2022-04-27
1651029200.0,1651029240.0,motion,2022-04-27
1651030570.0,1651031100.0,motion,2022-04-27
1651031550.0,1651031730.0,motion,2022-04-27
1651032220.0,1651032650.0,motion,2022-04-27
1651034320.0,1651034330.0,motion,2022-04-27
1651034640.0,1651034650.0,motion,2022-04-27
1651035290.0,1651035390.0,motion,2022-04-27
1651037180.0,1651037500.0,motion,2022-04-27
1651038680.0,1651038690.0,motion,2022-04-27
1651040620.0,1651041090.0,motion,2022-04-27
1651041610.0,1651041890.0,motion,2022-04-27
1651049230.0,1651049280.0,motion,2022-04-27
1651050990.0,1651051000.0,motion,2022-04-27
1651052100.0,1651052110.0,motion,2022-04-27
1651052930.0,1651052940.0,motion,2022-04-27
1651054440.0,1651054450.0,motion,2022-04-27
1651060270.0,1651060290.0,motion,2022-04-27
1651064970.0,1651065000.0,motion,2022-04-27
1651073600.0,1651074370.0,motion,2022-04-27
1651076110.0,1651076370.0,motion,2022-04-27
1651076770.0,1651076810.0,motion,2022-04-27
1651077250.0,1651077270.0,motion,2022-04-27
1651077720.0,1651077810.0,motion,2022-04-27
1651078130.0,1651078510.0,motion,2022-04-27
1651078930.0,1651078940.0,motion,2022-04-27
1651079630.0,1651080380.0,motion,2022-04-27
1651198380.0,1651198400.0,motion,2022-04-29
1651199270.0,1651199280.0,motion,2022-04-29
1651199940.0,1651199960.0,motion,2022-04-29
1651201010.0,1651201020.0,motion,2022-04-29
1651203740.0,1651203750.0,motion,2022-04-29
1651206120.0,1651206130.0,motion,2022-04-29
1651208850.0,1651208870.0,motion,2022-04-29
1651228700.0,1651228730.0,motion,2022-04-29
1651233900.0,1651233920.0,motion,2022-04-29
1651236840.0,1651238220.0,motion,2022-04-29
1651241820.0,1651241850.0,motion,2022-04-29
1651244090.0,1651244100.0,motion,2022-04-29
1651111930.0,1651111940.0,motion,2022-04-28
1651112570.0,1651112600.0,motion,2022-04-28
1651113130.0,1651113390.0,motion,2022-04-28
1651117170.0,1651117280.0,motion,2022-04-28
1651120380.0,1651120390.0,motion,2022-04-28
1651126880.0,1651126890.0,motion,2022-04-28
1651149990.0,1651150000.0,motion,2022-04-28
1651154960.0,1651156010.0,motion,2022-04-28
1651158980.0,1651158990.0,motion,2022-04-28
1651159520.0,1651160210.0,motion,2022-04-28
1651160560.0,1651160950.0,motion,2022-04-28
1651161670.0,1651161690.0,motion,2022-04-28
1651162140.0,1651162150.0,motion,2022-04-28
1651162850.0,1651163260.0,motion,2022-04-28
1651163750.0,1651163780.0,motion,2022-04-28
1651164610.0,1651164630.0,motion,2022-04-28
1651165110.0,1651165180.0,motion,2022-04-28
1651166140.0,1651167660.0,motion,2022-04-28
1651168160.0,1651168390.0,motion,2022-04-28
1651079720.0,1651079820.0,wake,2022-04-27
1651024990.0,1651025320.0,motion,2022-04-27
1651025940.0,1651027560.0,motion,2022-04-27
1651029210.0,1651029220.0,motion,2022-04-27
1651030570.0,1651030790.0,motion,2022-04-27
1651031620.0,1651031730.0,motion,2022-04-27
1651032220.0,1651032330.0,motion,2022-04-27
1651034640.0,1651034650.0,motion,2022-04-27
1651035300.0,1651035310.0,motion,2022-04-27
1651037180.0,1651037500.0,motion,2022-04-27
1651040630.0,1651041090.0,motion,2022-04-27
1651041710.0,1651041880.0,motion,2022-04-27
1651054440.0,1651054450.0,motion,2022-04-27
1651060270.0,1651060290.0,motion,2022-04-27
1651064980.0,1651065000.0,motion,2022-04-27
1651073600.0,1651074370.0,motion,2022-04-27
1651076780.0,1651076800.0,motion,2022-04-27
1651077720.0,1651077750.0,motion,2022-04-27
1651078440.0,1651078510.0,motion,2022-04-27
1651079630.0,1651080370.0,motion,2022-04-27
1651198380.0,1651198400.0,motion,2022-04-29
1651199950.0,1651199960.0,motion,2022-04-29
1651201010.0,1651201020.0,motion,2022-04-29
1651228710.0,1651228730.0,motion,2022-04-29
1651233900.0,1651233920.0,motion,2022-04-29
1651236840.0,1651236880.0,motion,2022-04-29
1651237200.0,1651238210.0,motion,2022-04-29
1651241820.0,1651241850.0,motion,2022-04-29
1651112570.0,1651112590.0,motion,2022-04-28
1651113380.0,1651113390.0,motion,2022-04-28
1651117170.0,1651117230.0,motion,2022-04-28
1651154960.0,1651155220.0,motion,2022-04-28
1651155620.0,1651156000.0,motion,2022-04-28
1651159530.0,1651159840.0,motion,2022-04-28
1651160180.0,1651160210.0,motion,2022-04-28
1651160570.0,1651160830.0,motion,2022-04-28
1651161680.0,1651161690.0,motion,2022-04-28
1651162140.0,1651162150.0,motion,2022-04-28
1651162850.0,1651163110.0,motion,2022-04-28
1651164620.0,1651164630.0,motion,2022-04-28
1651165110.0,1651165140.0,motion,2022-04-28
1651166490.0,1651167200.0,motion,2022-04-28
1651167650.0,1651167660.0,motion,2022-04-28
1651168300.0,1651168330.0,motion,2022-04-28
1651024990.0,1651025160.0,wake,2022-04-27
1651025950.0,1651026330.0,wake,2022-04-27
1651026660.0,1651027610.0,wake,2022-04-27
1651030810.0,1651030870.0,wake,2022-04-27
1651031480.0,1651031750.0,wake,2022-04-27
1651032310.0,1651032340.0,wake,2022-04-27
1651034180.0,1651034200.0,wake,2022-04-27
1651035360.0,1651035420.0,wake,2022-04-27
1651037100.0,1651037110.0,wake,2022-04-27
1651040680.0,1651041040.0,wake,2022-04-27
1651041650.0,1651041920.0,wake,2022-04-27
1651049260.0,1651049280.0,wake,2022-04-27
1651073650.0,1651074150.0,wake,2022-04-27
1651076180.0,1651076390.0,wake,2022-04-27
1651076810.0,1651076880.0,wake,2022-04-27
1651078460.0,1651078540.0,wake,2022-04-27
1651079670.0,1651080380.0,wake,2022-04-27
1651024820.0,1651027580.0,motion,2022-04-27
1651027940.0,1651027980.0,motion,2022-04-27
1651028400.0,1651028430.0,motion,2022-04-27
1651028960.0,1651029460.0,motion,2022-04-27
1651030030.0,1651032660.0,motion,2022-04-27
1651034110.0,1651034960.0,motion,2022-04-27
1651035290.0,1651035430.0,motion,2022-04-27
1651035850.0,1651037510.0,motion,2022-04-27
1651038160.0,1651038700.0,motion,2022-04-27
1651040620.0,1651041100.0,motion,2022-04-27
1651041590.0,1651041890.0,motion,2022-04-27
1651044630.0,1651044650.0,motion,2022-04-27
1651047990.0,1651048010.0,motion,2022-04-27
1651049000.0,1651049290.0,motion,2022-04-27
1651049900.0,1651049920.0,motion,2022-04-27
1651050560.0,1651050580.0,motion,2022-04-27
1651050980.0,1651051010.0,motion,2022-04-27
1651052090.0,1651052110.0,motion,2022-04-27
1651052910.0,1651052950.0,motion,2022-04-27
1651054430.0,1651054460.0,motion,2022-04-27
1651056720.0,1651056740.0,motion,2022-04-27
1651057450.0,1651057470.0,motion,2022-04-27
1651060220.0,1651060300.0,motion,2022-04-27
1651064130.0,1651064150.0,motion,2022-04-27
1651064970.0,1651065000.0,motion,2022-04-27
1651073600.0,1651074380.0,motion,2022-04-27
1651075790.0,1651076380.0,motion,2022-04-27
1651076750.0,1651079210.0,motion,2022-04-27
1651079620.0,1651080400.0,motion,2022-04-27
1651203760.0,1651203830.0,wake,2022-04-29
1651236880.0,1651237010.0,wake,2022-04-29
1651237490.0,1651238250.0,wake,2022-04-29
1651241840.0,1651241850.0,wake,2022-04-29
1651198330.0,1651198410.0,motion,2022-04-29
1651198800.0,1651199970.0,motion,2022-04-29
1651201000.0,1651201040.0,motion,2022-04-29
1651201500.0,1651202220.0,motion,2022-04-29
1651203690.0,1651203840.0,motion,2022-04-29
1651206080.0,1651206140.0,motion,2022-04-29
1651208840.0,1651208870.0,motion,2022-04-29
1651216290.0,1651216300.0,motion,2022-04-29
1651224950.0,1651224970.0,motion,2022-04-29
1651228470.0,1651228730.0,motion,2022-04-29
1651230020.0,1651230030.0,motion,2022-04-29
1651232570.0,1651232590.0,motion,2022-04-29
1651233890.0,1651233920.0,motion,2022-04-29
1651236830.0,1651238400.0,motion,2022-04-29
1651239230.0,1651239270.0,motion,2022-04-29
1651241760.0,1651241860.0,motion,2022-04-29
1651243850.0,1651244100.0,motion,2022-04-29
1651244490.0,1651244500.0,motion,2022-04-29
1651112550.0,1651112600.0,wake,2022-04-28
1651113130.0,1651113140.0,wake,2022-04-28
1651115610.0,1651115690.0,wake,2022-04-28
1651117200.0,1651117310.0,wake,2022-04-28
1651155010.0,1651155240.0,wake,2022-04-28
1651155660.0,1651156030.0,wake,2022-04-28
1651159670.0,1651159890.0,wake,2022-04-28
1651160240.0,1651160270.0,wake,2022-04-28
1651162890.0,1651163180.0,wake,2022-04-28
1651165170.0,1651165200.0,wake,2022-04-28
1651166430.0,1651166880.0,wake,2022-04-28
1651168230.0,1651168380.0,wake,2022-04-28
1651111250.0,1651113610.0,motion,2022-04-28
1651114110.0,1651114130.0,motion,2022-04-28
1651115530.0,1651115680.0,motion,2022-04-28
1651116330.0,1651116510.0,motion,2022-04-28
1651117070.0,1651117740.0,motion,2022-04-28
1651118340.0,1651118660.0,motion,2022-04-28
1651120350.0,1651120400.0,motion,2022-04-28
1651121570.0,1651121590.0,motion,2022-04-28
1651122320.0,1651122390.0,motion,2022-04-28
1651126870.0,1651126890.0,motion,2022-04-28
1651130970.0,1651130980.0,motion,2022-04-28
1651134420.0,1651134430.0,motion,2022-04-28
1651140360.0,1651140380.0,motion,2022-04-28
1651145560.0,1651145580.0,motion,2022-04-28
1651146470.0,1651146640.0,motion,2022-04-28
1651148940.0,1651148960.0,motion,2022-04-28
1651149980.0,1651150270.0,motion,2022-04-28
1651154520.0,1651154540.0,motion,2022-04-28
1651154950.0,1651157110.0,motion,2022-04-28
1651157430.0,1651157440.0,motion,2022-04-28
1651157870.0,1651158320.0,motion,2022-04-28
1651158970.0,1651159180.0,motion,2022-04-28
1651159520.0,1651160960.0,motion,2022-04-28
1651161330.0,1651162160.0,motion,2022-04-28
1651162790.0,1651163270.0,motion,2022-04-28
1651163750.0,1651164090.0,motion,2022-04-28
1651164610.0,1651165200.0,motion,2022-04-28
1651165630.0,1651165810.0,motion,2022-04-28
1651166130.0,1651167670.0,motion,2022-04-28
1651168090.0,1651168440.0,motion,2022-04-28
1651025000.0,1651025140.0,wake,2022-04-27
1651025980.0,1651026020.0,wake,2022-04-27
1651027550.0,1651027590.0,wake,2022-04-27
1651030840.0,1651030860.0,wake,2022-04-27
1651031660.0,1651031730.0,wake,2022-04-27
1651040850.0,1651041020.0,wake,2022-04-27
1651041710.0,1651041800.0,wake,2022-04-27
1651074120.0,1651074130.0,wake,2022-04-27
1651076820.0,1651076840.0,wake,2022-04-27
1651078460.0,1651078540.0,wake,2022-04-27
1651079690.0,1651080320.0,wake,2022-04-27
1651024820.0,1651025330.0,motion,2022-04-27
1651025670.0,1651027570.0,motion,2022-04-27
1651027950.0,1651027960.0,motion,2022-04-27
1651028400.0,1651028420.0,motion,2022-04-27
1651029200.0,1651029460.0,motion,2022-04-27
1651030040.0,1651030050.0,motion,2022-04-27
1651030460.0,1651031100.0,motion,2022-04-27
1651031420.0,1651032660.0,motion,2022-04-27
1651034120.0,1651034730.0,motion,2022-04-27
1651035290.0,1651035390.0,motion,2022-04-27
1651036140.0,1651036160.0,motion,2022-04-27
1651037030.0,1651037500.0,motion,2022-04-27
1651038260.0,1651038700.0,motion,2022-04-27
1651040620.0,1651041100.0,motion,2022-04-27
1651041600.0,1651041890.0,motion,2022-04-27
1651047990.0,1651048010.0,motion,2022-04-27
1651049180.0,1651049280.0,motion,2022-04-27
1651050560.0,1651050580.0,motion,2022-04-27
1651050990.0,1651051000.0,motion,2022-04-27
1651052090.0,1651052110.0,motion,2022-04-27
1651052910.0,1651052940.0,motion,2022-04-27
1651054430.0,1651054460.0,motion,2022-04-27
1651060270.0,1651060300.0,motion,2022-04-27
1651064130.0,1651064150.0,motion,2022-04-27
1651064970.0,1651065000.0,motion,2022-04-27
1651073600.0,1651074380.0,motion,2022-04-27
1651076110.0,1651076380.0,motion,2022-04-27
